t,x{A=1 x__init=1},y{A=1 x__init=1},x{A=1 x__init=2},y{A=1 x__init=2},x{A=1 x__init=1.5},y{A=1 x__init=1.5},x{A=2 x__init=1},y{A=2 x__init=1},x{A=2 x__init=2},y{A=2 x__init=2},x{A=2 x__init=1.5},y{A=2 x__init=1.5},x{A=3 x__init=1},y{A=3 x__init=1},x{A=3 x__init=2},y{A=3 x__init=2},x{A=3 x__init=1.5},y{A=3 x__init=1.5}
75.1,.3778205083832692,3.7883184084902783,.39256918401192653,4.008435089760459,.37092006119611515,3.454800180394871,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
75.2,.3810196854987541,3.847181341160036,.3975462723724939,4.063956085105118,.37055662440199966,3.5180974567761347,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
75.3,.3847005731920465,3.905218363117083,.4029934689278197,4.118485890754732,.3710470263818141,3.580533463221436,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
75.4,.388845383676875,3.9624000763414537,.4089315497145433,4.17195576222107,.3722756941802657,3.642144401206907,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
75.5,.39344726233890126,4.018687372777894,.415391291339486,4.224284381661182,.37415265678675125,3.7029511077111885,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
75.6,.3985094369983392,4.074031238040689,.4224142937624012,4.275375997991586,.3766092287499383,3.762961034674402,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
75.7,.40404480291789574,4.128372182451094,.4300543358643186,4.325117926042143,.3795945354509065,3.8221697754800403,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
75.8,.41007592999285697,4.18163927026794,.4383793778456771,4.373377232157735,.38307277561479636,3.880562163956324,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
75.9,.4166355033113396,4.233748693366427,.4474743861499039,4.419996357689202,.3870211241421016,3.9381129740355387,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76,.4237672373053577,4.284601804062673,.4574452445062367,4.464787322224134,.39142819269534634,3.9947872428699798,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.1,.4315273398357026,4.334082479905294,.4684241442182349,4.507523986472246,.3962929834124769,4.050540229648194,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.2,.439986650087479,4.382053635828863,.48057704319720573,4.547931609915322,.4016242910189654,4.105317007935332,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.3,.44923363976507774,4.428352617970932,.4941140887788202,4.585672559718484,.4074405300583055,4.159051671328027,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.4,.45937856123390297,4.472785095934401,.509304387014043,4.620326427802096,.4137699874689255,4.211666109879961,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.5,.4705591657760498,4.515116895888663,.5264973001412491,4.651361839098221,.4206515276671062,4.263068286489792,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.6,.48294862767482427,4.555062952176276,.5461538002730073,4.678095608181256,.4281358099667609,4.31314990548303,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.7,.4967666420945642,4.592272143922414,.5688937458972474,4.699632104162891,.4362871201784137,4.361783315621366,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.8,.5122951975197634,4.626306129053208,.5955691479212216,4.714770707897956,.44518597511341035,4.408817420014887,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
76.9,.5299014008590418,4.656609220570422,.6273813192002746,4.7218600618156295,.4549327390881053,4.454072265395739,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77,.5500712195902596,4.682464558204645,.6660749949860034,4.718560155981339,.4656526090738449,4.497331836259758,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.1,.5734606022149173,4.702928727738922,.7142733518086974,4.7014377894480806,.47750250217635853,4.538334358449622,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.2,.6009751327667725,4.716731428645735,.7760835135198916,4.6652460292427875,.49068065287780105,4.576759076966291,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.3,.6338981866230488,4.72211647030224,.8582488030471302,4.601572325148466,.5054401616795543,4.612207937843818,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.4,.6741047947400356,4.716580377025655,.9724644058429128,4.496157274565133,.5221084436070049,4.644179740527687,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.5,.7244337188476015,4.696424317094297,1.1402595771233157,4.32330381309759,.5411157077080865,4.672032895729009,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.6,.7893660602874187,4.655948699711719,1.4033267728207492,4.034109623049151,.5630376373140955,4.694930479498815,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.7,.8763294909843354,4.585926820988685,1.8408327815097618,3.5363020240671212,.5886610715291198,4.711756962906611,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.8,.9983451712573018,4.470546949076777,2.5508913419854515,2.709073145392765,.6190881916687666,4.720988113263688,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
77.9,1.1796422115926355,4.280993180360702,3.3720834899494903,1.6903427073037178,.6559075950304512,4.720480561514194,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78,1.4673841581945088,3.962078434055836,3.743557163278564,1.058044576888799,.701486488339791,4.707117703312605,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.1,1.948821178377872,3.4119205053107122,3.6588783895299075,.8702714266302732,.759492624852736,4.6761864104984445,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.2,2.707840957086273,2.5222527366559655,3.417405244426918,.8573909443837021,.8358747330057011,4.620222842631157,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.3,3.486018212530641,1.5318369875960538,3.147816747930476,.8986989942831843,.9408069415814279,4.526754116112249,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.4,3.7517262832027996,.9994700717988226,2.885302873461113,.9596702740542127,1.0927479706838898,4.373638934664077,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.5,3.6203738802641907,.8603672717210936,2.638564506668765,1.0303582743344366,1.3270984736688098,4.119202241331268,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.6,3.368386634597911,.8625304417665973,2.4091468626205104,1.1075341424306908,1.7123959171808596,3.6835959937845844,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.7,3.0987205731549583,.9088615564004047,2.1965709491602268,1.1899605703971916,2.352237126331485,2.943007423652926,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.8,2.838783655878836,.972046271942655,1.9998162000384612,1.277023205893951,3.19389866045574,1.924113435131337,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
78.9,2.5951999915513695,1.0440751065870009,1.817799133569549,1.3682780204124712,3.7078962364809387,1.1600673608088379,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79,2.3689331560067854,1.1222780487961406,1.6495430821052648,1.4632779882402849,3.7025705874213837,.8918038153438321,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.1,2.159340307421431,1.2055919863311444,1.4942390104228547,1.5614979993456188,3.481238697208111,.8531373031230183,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.2,1.9653673149685473,1.2934551735144584,1.35125926755004,1.662303378674397,3.2133808613556725,.8861740728027512,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.3,1.7859422150316295,1.3854318330461617,1.220143837968405,1.7649459911443126,2.9478489030724098,.9437403788830481,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.4,1.620116365491505,1.4810645684261137,1.1005657140859173,1.8685836799229496,2.6969924228464115,1.012494648319851,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.5,1.4671139161262527,1.579809616046227,.9922796816734067,1.9723206241722093,2.463366312085667,1.088247592009366,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.6,1.3263396582294436,1.6810110694699918,.8950608079688565,2.0752636960908526,2.246778969422392,1.16946617404072,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.7,1.1973611104494,1.783901440370893,.808641990745522,2.176586043789402,2.046277371704288,1.2554444372036895,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.8,1.0798705050400255,1.8876251492485148,.7326615786194813,2.275586435670162,1.8607710464678633,1.3457188836110334,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
79.9,.9736311218641347,1.9912822965327028,.6666306966193893,2.3717332179166344,1.6892491560134035,1.4398524781857374,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80,.8784148231143634,2.0939871101906573,.6099254252479299,2.464685461612175,1.5308593248373359,1.537343243445806,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.1,.7939406194258462,2.1949316479527328,.5618029373374472,2.554289703895433,1.3849301557962377,1.6375844531033485,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.2,.7198252781051454,2.2934430873677636,.5214354016244817,2.640556352566194,1.2509633172132681,1.7398546369147712,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.3,.6555549912756565,2.389023900284024,.4879526914930362,2.7236233767947433,1.1286036123510543,1.8433315363474108,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.4,.6004821949067788,2.481368460799983,.46048511639587636,2.803715637318464,1.0175913354804211,1.9471276886944378,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.5,.5538455494177154,2.5703556111763155,.43819970277679304,2.881106675306054,.917702513430733,2.050343554710932,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.6,.5148061609926005,2.6560221052862443,.42032665356152105,2.956087170211427,.8286856897353586,2.152130336736162,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.7,.48249090494087854,2.738524895475018,.40617538266181324,3.028941702195235,.7502060984221808,2.251751452388683,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.8,.45603437008677966,2.8181004731220276,.395141379080634,3.0999335555160314,.6818075091853546,2.3486311103147197,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
80.9,.43461349989608444,2.8950276468992415,.38670604243359286,3.1692962348981037,.6228982081638202,2.442381389994511,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81,.41747211692770303,2.9695974682054014,.38043177780552623,3.2372299943588323,.5727617081755257,2.532804736736284,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.1,.40393514346689774,3.042091530140732,.375954349727685,3.303901749278117,.5305871012827011,2.6198746998479465,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.2,.3934140039907241,3.1127681201830955,.3729740302452904,3.369447030035432,.49551048593674557,2.7037019292841666,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.3,.3854054245233749,3.181854785370772,.3712466006951936,3.4339729814523516,.46665840028143923,2.7844938527065204,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.4,.3794858877617381,3.2495455967584292,.370574864436836,3.49756172961622,.44318610179930185,2.862515372860858,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.5,.375303665585274,3.316001526185543,.3708010249790007,3.5602736907192294,.42430656385948257,2.9380554629179354,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.6,.37256987410181164,3.381352656158308,.3718000760481911,3.622150580120393,.40930898415241485,3.0114018749287697,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.7,.3710495302181368,3.4457012890274656,.3734742193346684,3.6832180030898005,.39756770138783,3.082824082294971,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.8,.37055320384707713,3.5091253287037247,.3757482515227763,3.7434875853483143,.38854352588147045,3.152563314954068,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
81.9,.3709295753965482,3.571681548257931,.3785658267660479,3.8029586448316244,.3817797878779482,3.2208280267968665,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82,.3720590159378144,3.633408528345927,.3818864900783839,3.8616194268744506,.3768951981016322,3.287793121149257,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.1,.37384818853243207,3.694329165046456,.38568338130747754,3.9194479311514643,.3735751743284268,3.353601512630146,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.2,.3762256033972803,3.7544527153071154,.38994152193391374,3.9764123555888053,.3715628045215641,3.4183669458143346,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.3,.3791380295973817,3.8137763866516994,.3946566139544334,4.03247117339579,.37065019280271966,3.4821773203015884,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.4,.3825476586250151,3.8722864953760814,.3998342994648991,4.087572846130331,.3706706071124454,3.5450980418084557,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.5,.3864299213561551,3.9299592215677377,.40548985048732517,4.14165515888738,.3714916177996665,3.6071751188705155,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.6,.3907718734985165,3.986760984875076,.41164828131379333,4.194644142898642,.3730092687165309,3.668437861464152,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.7,.3955710822019044,4.042648455029919,.41834490125197515,4.246452524742823,.37514323627312435,3.7289011245564,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.8,.4008349661717467,4.097568197219505,.42562635613372735,4.296977607628185,.3778328884961468,3.7885670899140944,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
82.9,.4065805628423152,4.151455934906871,.43355224541875964,4.346098445062422,.38103414047902945,3.8474266049186774,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83,.4128347193173565,4.204235391054259,.44219745299535673,4.3936721048408955,.384717003898668,3.905460106248486,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.1,.41963473011227587,4.2558166414243965,.4516554012891862,4.439528732598783,.3888637392597752,3.962638155046138,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.2,.42702947639985867,4.306093878136409,.46204254178453374,4.483464994875301,.39346753571663484,4.018921602354739,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.3,.43508116185747936,4.354942433858127,.4735045495160026,4.525235288682225,.39853166222394676,4.07426139129107,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.4,.4438677945386115,4.402214850609851,.48622492591722427,4.5645398100085295,.40406905432832263,4.128597986473231,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.5,.4534866405214342,4.447735682293543,.5004370869533987,4.601008113525607,.4101023231349016,4.181860401471318,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.6,.46405898622475517,4.4912945811527845,.5164416147213534,4.634176059196472,.41666419774843566,4.233964770420117,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.7,.4757367130018552,4.532637010203598,.5346313475458342,4.663452831277476,.42379844154384233,4.2848123783401695,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.8,.48871144447603376,4.5714516045673195,.5555286848421275,4.688072669137556,.4315613187811342,4.33428702278444,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
83.9,.5032274330091578,4.607352703949813,.5798424797208827,4.707022379603506,.4400237356733753,4.382251521921633,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
84,.5196000099964918,4.639855773365857,.608557358270564,4.71892925197311,.4492742457228036,4.428543102951898,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
84.1,.5382425217208694,4.668342099615986,.643078666074563,4.721881889706915,.4594232034483522,4.472967287041711,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
84.2,.5597065552159313,4.692006890656582,.6854767369308261,4.713132752680674,.4706084903865177,4.515289712278831,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
84.3,.5847435953774454,4.709780937196628,.7389166324884877,4.68858252181193,.48300345018270124,4.555225070944928,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
84.4,.6144023822443577,4.720208779396099,.8084518006795282,4.641841473655094,.49682800248287295,4.5924219254532055,2.000000000000003,1.4999999999999978,2,1.5,2.000000000000003,1.4999999999999978,3.0000000000000013,.9999999999999993,2.9999999999999987,1.0000000000000007,3.0000000000000013,.9999999999999993
